ID_Num,VB_ID,FIRE_NAME,FIRE_YEAR,WFU,Veg,AGENCY,ICS_CODE,PCT_FS,FIRESIZE_HA,BA90_HA,BA90_PCT,MaxPatch_HA,IGNITION_DATE,CONT_DATE
713,2007COLBY,COLBY,2007,no,Forest,USF,LNF,100.00,118,19,15.8,13,20070810,20070819
715,2007ELK,ELK,2007,no,Forest,USF,KNF,100.00,466,65,13.9,24,20070710,20070804
716,2007ELK_CMPLX,ELK CMPLX,2007,no,Forest,USF,KNF,99.08,5532,784,14.2,196,20070710,20071206
717,2007FLETCHER,FLETCHER,2007,no,Forest,USF,MDF,27.42,3298,2474,75.0,1490,20070710,20070719
718,2007GOLDLEDGE,GOLDLEDGE,2007,no,Forest,USF,SQF,100.00,1781,966,54.3,866,20070603,20070622
720,2007GROUSE,GROUSE,2007,no,Forest,USF,SQF,100.00,449,159,35.5,82,20070827,20071218
723,2007INYO_CMPLX,INYO CMPLX,2007,no,Shrub,USF,INF,64.72,11584,9709,83.8,9614,20070706,20070713
725,2007JAMES,JAMES,2007,no,Shrub,USF,SQF,97.82,546,46,8.4,4,20070429,20070802
727,2007LITTLEGRIDER,LITTLE GRIDER,2007,no,Forest,USF,KNF,99.36,891,47,5.2,6,20070710,20071206
729,2007MOONLIGHT,MOONLIGHT,2007,no,Forest,USF,PNF,71.17,26390,14706,55.7,5136,20070903,20070925
731,2007OHAREL,OHAREL,2007,yes,Forest,USF,INF,100.00,264,5,1.9,3,20071029,20071218
736,2007SAGE,SAGE,2007,no,Shrub,USF,INF,72.27,2615,2311,88.4,2302,20070706,20070711
740,2007VISTA,VISTA,2007,no,Forest,USF,SQF,100.00,170,47,27.8,36,20070822,20070826
741,2007WALLOW,WALLOW,2007,no,Forest,USF,SHF,54.70,582,242,41.5,109,20070829,20070903
745,2008ANTELOPE,ANTELOPE,2008,no,Grass,CDF,TGU,58.36,1467,410,28.0,142,20080621,20080629
746,2008ANTHONYMILNE,ANTHONY MILNE,2008,no,Forest,USF,KNF,100.00,777,59,7.7,33,20080628,20081216
747,2008BACK,BACK,2008,no,Forest,USF,MNF,84.36,636,41,6.4,7,20080621,20080629
749,2008BEAR,BEAR,2008,no,Forest,USF,PNF,59.25,603,0,0.0,0,20080621,20080831
752,2008BONANZA,BONANZA,2008,no,Forest,USF,SRF,100.00,555,6,1.0,3,20080621,20080705
753,2008BUCKHORN,BUCKHORN,2008,no,Forest,USF,SHF,99.18,12343,2093,17.0,309,20080621,20080731
755,2008CAREY,CAREY,2008,no,Forest,USF,SHF,99.99,1527,220,14.4,53,20080621,20080731
756,2008CARIBOU,CARIBOU,2008,no,Forest,USF,KNF,100.00,5319,1084,20.4,133,20080621,20081216
757,2008CASCADEL,CASCADEL,2008,no,Forest,USF,SNF,100.00,112,30,27.0,30,20080911,20080917
758,2008CEDAR,CEDAR,2008,no,Forest,USF,SHF,95.88,10297,1926,18.7,606,20080621,20080731
759,2008CELINA,CELINA,2008,no,Forest,USF,TNF,52.83,132,0,0.0,0,20080621,20080702
762,2008CLOVER,CLOVER,2008,no,Forest,USF,SQF,100.00,5992,3542,59.1,2923,20080531,20080607
763,2008COLD,COLD,2008,no,Forest,USF,PNF,99.30,2299,1105,48.1,836,20080621,20080831
764,2008CORRAL,CORRAL,2008,no,Forest,CDF,LMU,37.38,4879,1659,34.0,701,20080623,20080710
767,2008CUB,CUB,2008,no,Forest,USF,LNF,98.81,6106,1159,19.0,336,20080621,20080731
770,2008DOME_ROCK,DOME ROCK,2008,no,Forest,USF,STF,100.00,374,75,20.1,40,20080928,20081001
771,2008EAGLE,EAGLE,2008,no,Forest,USF,SHF,88.17,12994,1403,10.8,215,20080621,20081004
772,2008FALL,FALL,2008,no,Forest,USF,TNF,57.54,982,100,10.2,94,20080621,20080623
774,2008FRIENDDARNELL,FRIEND DARNELL,2008,no,Forest,USF,PNF,48.16,1671,491,29.4,427,20080621,20080721
776,2008GOVERNMENT,"GOVERNMENT, WESTVILLE",2008,no,Forest,USF,TNF,92.01,8360,2052,24.5,1516,20080621,20080801
777,2008GRANITE,GRANITE,2008,no,Forest,USF,SHF,100.00,275,33,12.0,33,20080621,20080914
778,2008GROUSE,GROUSE,2008,no,Forest,USF,MNF,100.00,2611,176,6.7,130,20080621,20080705
779,2008GULCH,GULCH,2008,no,Forest,USF,SHF,96.88,1165,600,51.5,449,20080907,20080911
780,2008HALF,HALF,2008,no,Forest,USF,SRF,93.17,6184,105,1.7,27,20080620,20080825
783,2008HIDDEN,HIDDEN,2008,no,Forest,NPS,KNP,0.00,1492,68,4.6,14,20080910,20081008
784,2008HONEYBEE,HONEYBEE,2008,yes,Forest,USF,INF,100.00,563,185,32.8,77,20080506,20080526
788,2008IRON,"IRON,HARVEY,SLIDES,THOMES,VINEGAR",2008,no,Forest,USF,MNF,97.31,21310,1723,8.1,347,20080622,20080625
789,2008IRONSIDE,IRONSIDE,2008,no,Forest,USF,SHF,99.83,5350,189,3.5,30,20080621,20080731
791,2008JAKE,JAKE,2008,no,Forest,USF,KNF,99.84,15649,2518,16.1,409,20080621,20081003
793,2008LIME,LIME,2008,no,Forest,USF,SHF,91.43,10898,621,5.7,63,20080620,20080813
800,2008MILL,MILL,2008,no,Forest,CDF,TGU,34.95,5612,757,13.5,44,20080621,20080629
801,2008MILL_MNF,MILL,2008,no,Forest,USF,MNF,80.51,1238,51,4.1,22,20080621,20080726
802,2008MINERS,MINERS,2008,no,Forest,USF,SHF,98.82,10346,962,9.3,107,20080621,20081031
803,2008MONKEYROCK,MONKEY ROCK,2008,no,Forest,USF,MNF,100.00,783,51,6.5,35,20080621,20080714
805,2008MOSES,MOSES,2008,no,Forest,"USF,NPS",SQF,51.33,102,1,1.3,1,20081015,20081031
809,2008NORTHMOUNTAIN,NORTH MOUNTAIN,2008,no,Forest,USF,STF,71.60,1207,163,13.5,62,20080621,20080719
810,2008OLIVER,OLIVER,2008,no,Forest,USF,SNF,94.77,1138,112,9.8,47,20080621,20080714
811,2008ONION2,ONION2,2008,no,Forest,USF,LNF,48.64,2145,386,18.0,137,20080621,20080722
813,2008PANTHER_MERRILL_HAYPRESS,"PANTHER, MERRILL, HAYPRESS",2008,no,Forest,USF,KNF,99.92,28457,7333,25.8,2200,20080722,20081014
815,2008PEAVINE,PEAVINE,2008,no,Forest,USF,TNF,70.02,259,3,1.0,2,20080621,20080801
819,2008PIUTE,PIUTE,2008,no,Forest,USF,SQF,89.15,15041,7852,52.2,5373,20080628,20080730
821,2008RICH,RICH,2008,no,Forest,USF,PNF,88.52,2594,773,29.8,658,20080729,20080902
823,2008SCOTCH,"SCOTCH, SOUTH FREY",2008,no,Forest,USF,PNF,91.81,10421,701,6.7,55,20080621,20080831
824,2008SCOTCHMAN,SCOTCHMAN,2008,no,Forest,USF,TNF,45.06,508,83,16.3,38,20080621,20080623
825,2008SHERWIN,SHERWIN,2008,no,Forest,USF,INF,100.00,137,13,9.3,12,20080803,20081014
827,2008SISKIYOUBLUE2COMPLEX,SISKIYOU BLUE2 COMPLEX,2008,no,Forest,USF,SRF,99.82,40593,6545,16.1,681,20080621,20081003
828,2008SLIDE,SLIDE,2008,no,Forest,USF,SHF,93.06,478,13,2.7,2,20080621,20080708
836,2008TEHIPITE,TEHIPITE,2008,no,Forest,"USF,NPS",SNF,61.95,4881,326,6.7,30,20080724,20081028
838,2008TELEPHONE,TELEPHONE,2008,no,Forest,USF,SHF,98.46,2983,424,14.2,70,20080620,20080813
840,2008TROUGH,TROUGH,2008,no,Forest,USF,SHF,96.88,1515,525,34.7,186,20080621,20080813
842,2008VENTURE,VENTURE,2008,no,Forest,CDF,SHU,56.81,828,368,44.5,357,20080621,20080704
843,2008WHISKEY,WHISKEY,2008,no,Shrub,USF,MNF,64.58,3150,1447,45.9,826,20080612,20081027
845,2008YELLOW,"YELLOW,CAMP,JOHNSON",2008,no,Forest,USF,MNF,99.91,13257,1848,13.9,809,20080621,20081120
846,2008ZEIGLER,ZEIGLER,2008,no,Forest,USF,SHF,99.95,1006,20,1.9,9,20080621,20080731
868,2009BACKBONE,LT-17(BACKBONE),2009,no,Forest,USF,SRF,100.00,2102,530,25.2,343,20090701,20090903
847,2009BIG_MEADOW,BIG MEADOW,2009,no,Forest,NPS,YNP,2.77,3091,485,15.7,159,20090826,20090904
848,2009BLACKJACK,BLACKJACK,2009,no,Forest,USF,INF,100.00,113,11,9.5,9,20090718,20090825
849,2009BROWN,BROWN,2009,no,Forest,USF,LNF,91.46,734,309,42.0,271,20090801,20090812
852,2009CHALK,CHALK,2009,no,Forest,CDF,SHU,96.71,2786,483,17.4,257,20090801,20090901
855,2009ELEPHANT,ELEPHANT,2009,no,Forest,USF,PNF,77.77,174,5,3.2,2,20090816,20090831
856,2009FAIRFIELD,FAIRFIELD,2009,yes,Forest,NPS,LNP,0.00,673,33,4.9,12,20090803,20090930
857,2009FORKS,FORKS,2009,no,Shrub,USF,INF,97.37,1171,944,80.6,941,20090718,20090724
858,2009GOOSE,GOOSE,2009,no,Forest,CDF,SHU,61.48,1684,383,22.7,224,20090801,20091020
859,2009GRANITE,GRANITE,2009,no,Forest,USF,SQF,100.00,577,12,2.1,5,20090720,20091102
860,2009GROUSE,GROUSE,2009,yes,Forest,NPS,YNP,0.00,1253,45,3.6,12,20090530,20090711
861,2009HARDEN,HARDEN,2009,yes,Forest,NPS,YNP,0.00,681,180,26.5,144,20090608,20090711
864,2009KNIGHT,KNIGHT,2009,no,Forest,USF,STF,83.87,2501,74,3.0,30,20090726,20090811
869,2009MILFORD_GRADE,MILFORD_GRADE,2009,no,Forest,USF,PNF,100.00,132,1,1.0,1,20090422,20090422
870,2009MILLCREEK,MILL CREEK #4,2009,no,Forest,BIA,SRF,53.98,1220,168,13.7,55,20091007,20091018
873,2009REDROCK,REDROCK,2009,no,Forest,USF,KNF,100.00,555,58,10.4,15,20090821,20090904
874,2009REDSPOT,REDSPOT,2009,no,Forest,USF,SHF,100.00,468,170,36.4,124,20090701,20090726
876,2009SHOTGUN,SHOTGUN,2009,yes,Forest,USF,SQF,100.00,386,33,8.4,18,20090617,20091012
877,2009SILVER,SILVER,2009,no,Forest,USF,PNF,100.00,127,52,40.8,52,20090919,20090927
879,2009SUGARLOAF,SUGARLOAF,2009,no,Forest,USF,LNF,81.04,3807,1844,48.4,1478,20090801,20090812
880,2009TENNANT,TENNANT,2009,no,Forest,USF,KNF,79.07,1288,848,65.8,531,20090719,20090724
881,2009WILDCAT,WILDCAT,2009,yes,Forest,NPS,YNP,0.00,546,161,29.5,65,20090728,20091013
883,2010BAR,BAR,2010,no,Forest,USF,PNF,100.00,421,20,4.8,10,20100731,20100818
887,2010BULL,BULL,2010,no,Shrub,USF,SQF,96.01,6934,5221,75.3,5164,20100727,20100803
889,2010CANYON,CANYON,2010,no,Shrub,USF,SQF,60.44,4031,2106,52.2,1615,20100912,20100919
891,2010MONO,MONO,2010,no,Shrub,USF,INF,53.97,488,413,84.6,403,20100726,20100729
893,2010PINECREST,PINECREST,2010,no,Forest,USF,STF,100.00,367,6,1.5,3,20100808,20101116
896,2010SHEEP,SHEEP,2010,yes,Forest,NPS,KNP,65.26,3663,163,4.5,47,20100717,20101025
904,2011BALD,BALD,2011,no,Forest,NPS,YNP,0.00,84,10,12.5,10,20110624,20110630
909,2011COUGAR,COUGAR,2011,no,Forest,USF,MDF,100.00,729,491,67.4,485,20110608,20110613
910,2011COVE,COVE,2011,no,Shrub,USF,SQF,62.35,457,325,71.1,323,20110527,20110602
913,2011LION,LION,2011,no,Forest,USF,SQF,93.50,8472,1241,14.7,407,20110708,20110920
916,2011MOTOR,MOTOR,2011,no,Forest,USF,SNF,95.59,2117,961,45.4,673,20110825,20110905
917,2011ONION,ONION,2011,no,Forest,USF,KNF,100.00,231,34,14.7,34,20110819,20111011
918,2011RUTH,RUTH,2011,no,Forest,USF,SRF,82.82,590,94,15.9,34,20110923,20110928
919,2011SCORPION,SCORPION,2011,no,Grass,USF,MDF,96.45,555,237,42.7,212,20110715,20110905
921,2011TAMARACK,TAMARACK,2011,no,Forest,NPS,YNP,0.00,414,151,36.4,130,20110913,20111004
922,2011WILLOWS,WILLOWS,2011,no,Forest,USF,SQF,100.00,137,27,20.0,17,20110904,20110912
923,2012BAGLEY,BAGLEY,2012,no,Forest,USF,SHF,70.36,18616,3855,20.7,1425,20120818,20120915
925,2012BEAR,BEAR,2012,no,Forest,USF,SNF,100.00,384,141,36.7,83,20120804,20120812
926,2012CASCADE,CASCADE,2012,yes,Forest,NPS,YNP,0.00,692,14,2.0,4,20120616,20121109
927,2012CHIPS,CHIPS,2012,no,Forest,USF,PNF,88.49,30898,6531,21.1,996,20120729,20120831
928,2012CLEAR,CLEAR,2012,no,Forest,CCO,KRN,91.04,590,220,37.3,207,20120804,20120810
930,2012FLAT,FLAT,2012,no,Forest,USF,SHF,99.15,685,60,8.8,23,20120711,20120718
931,2012GEORGE,GEORGE,2012,no,Forest,USF,SQF,100.00,694,99,14.3,62,20120601,20120612
932,2012GOFF,GOFF,2012,no,Forest,USF,KNF,94.68,9504,2224,23.4,206,20120805,20120910
936,2012MILL,MILL,2012,no,Forest,USF,MNF,89.02,11957,4888,40.9,2350,20120707,20120718
937,2012MILL_CDF,MILL,2012,no,Forest,CDF,BTU,40.76,670,84,12.5,51,20120813,20120823
938,2012NORTH_PASS,NORTH PASS,2012,no,Forest,USF,MNF,73.96,17008,4447,26.1,526,20120818,20120916
939,2012PEAK,PEAK,2012,no,Forest,USF,PNF,95.00,320,79,24.7,30,20120728,20120802
941,2012RAMSEY,RAMSEY,2012,no,Forest,USF,STF,95.05,482,78,16.2,34,20120811,20120823
942,2012READING,READING,2012,no,Forest,NPS,LNP,39.43,11361,3744,33.0,771,20120723,20120821
946,2012SALT_CREEK,SALT CREEK,2012,no,Forest,USF,SHF,82.18,422,253,60.0,227,20120801,20120815
948,2012STAFFORD,STAFFORD,2012,no,Forest,USF,SHF,93.26,1790,754,42.1,255,20120905,20120913
950,2012WOODS_CREEK,WOODS CREEK,2012,no,Forest,NPS,KNP,0.00,152,9,5.8,2,20120715,20121017
952,2013AMERICAN,AMERICAN,2013,no,Forest,USF,TNF,81.40,11114,3506,31.5,1095,20130810,20131209
953,2013ASPEN,ASPEN,2013,no,Forest,USF,SNF,100.00,9337,1667,17.9,194,20130722,20131121
954,2013BUTLER,BUTLER,2013,no,Forest,USF,SRF,99.37,9146,1836,20.1,244,20130731,20131001
955,2013CARSTENS,CARSTENS,2013,no,Forest,USF,SNF,56.52,725,182,25.1,74,20130616,20130823
958,2013CORRAL_CMPLX,CORRAL COMPLEX,2013,no,Forest,USF,SRF,100.00,5401,1813,33.6,616,20130810,20130000
962,2013FISH,FISH,2013,no,Forest,USF,SQF,100.00,852,227,26.6,123,20130823,20131103
965,2013KYBURZ,KYBURZ,2013,no,Forest,USF,ENF,61.78,232,14,6.1,8,20130708,20130711
969,2013POWER,POWER,2013,no,Forest,USF,STF,100.00,435,100,22.9,90,20130805,20130818
972,2013RIM,RIM,2013,no,Forest,"USF,NPS",STF,60.07,104038,36774,35.3,16770,20130817,20131024
973,2013SALMON_RIVER_CMPLX,SALMON RIVER CMPLX,2013,no,Forest,USF,KNF,99.97,5986,1411,23.6,324,20130731,20130000
974,2013SHIRLEY,SHIRLEY,2013,no,Forest,USF,SQF,100.00,157,54,34.6,50,20130818,20130819
979,2013WINDY_PEAK,WINDY PEAK,2013,no,Forest,NPS,KNP,0.00,291,79,27.0,22,20130823,20131107
980,2014BALD,BALD,2014,no,Forest,USF,LNF,78.70,16128,8371,51.9,2425,20140730,20140814
981,2014BEAVER,BEAVER,2014,no,Forest,USF,KNF,45.23,13274,4534,34.2,1052,20140730,20140830
983,2014COFFEE_CMPLX,COFFEE COMPLEX,2014,no,Shrub,USF,SHF,99.72,2550,1384,54.3,1242,20140730,20141031
986,2014DARK_HOLE,DARK HOLE,2014,yes,Forest,NPS,YNP,0.00,440,32,7.3,8,20140717,20140820
988,2014EILER,EILER,2014,no,Forest,USF,LNF,44.99,13453,8015,59.6,4447,20140731,20140824
989,2014EL_PORTAL,EL PORTAL,2014,no,Shrub,NPS,YNP,74.78,1928,996,51.6,721,20140726,20140804
990,2014FRENCH,FRENCH,2014,no,Forest,USF,SNF,99.98,5621,1528,27.2,302,20140728,20140819
993,2014HAPPY_CAMP_CMPLX,HAPPY CAMP CMPLX,2014,no,Forest,USF,KNF,98.38,53948,14404,26.7,2115,20140811,20141031
994,2014KING,KING,2014,no,Forest,CDF,AEU,65.10,39265,18478,47.1,11296,20140913,20141008
995,2014LITTLE_DEER,LITTLE DEER,2014,no,Forest,USF,KNF,75.37,2226,1017,45.7,442,20140731,20140811
998,2014MEADOW,MEADOW,2014,no,Forest,NPS,YNP,0.00,1936,777,40.1,682,20140719,20140929
999,2014NICOLLS,NICOLLS,2014,no,Forest,USF,SQF,100.00,721,499,69.2,483,20140711,20140722
1005,2014WHITES,WHITES,2014,no,Forest,USF,KNF,97.16,13766,4289,31.2,792,20140729,20140000
1006,2015BARKER,BARKER,2015,no,Forest,USF,SHF,76.79,1324,597,45.0,537,20150730,20150900
1007,2015BEAR,BEAR,2015,no,Forest,USF,SRF,100.00,4811,881,18.3,116,20150731,20151015
1008,2015BIG_CREEK,BIG CREEK,2015,no,Forest,CDF,TCU,89.43,83,43,51.8,22,20150729,20150909
1010,2015BLUE,BLUE,2015,no,Forest,USF,SHF,87.68,1141,473,41.4,458,20150730,20150900
1011,2015BUCK,BUCK,2015,no,Forest,USF,SRF,77.77,686,16,2.3,3,20150730,20150903
1013,2015CABIN,CABIN,2015,no,Forest,USF,SQF,99.93,2809,608,21.7,308,20150719,20150905
1015,2015CASTLE,"CASTLE, CASTLE 1, OLSEN",2015,no,Forest,USF,SHF,95.14,6273,1720,27.4,1090,20150730,20151001
1016,2015COON,COON,2015,no,Forest,USF,SRF,95.77,2330,332,14.3,47,20150731,20150900
1019,2015FROG,FROG,2015,no,Forest,USF,MDF,100.00,1976,485,24.5,296,20150730,20150811
1020,2015GOBBLER,GOBBLER,2015,no,Forest,USF,SRF,89.94,3352,579,17.3,290,20150730,20150903
1023,2015JOHNSON,"JOHNSON, BLAKE, PELLETREAU",2015,no,Forest,USF,SRF,65.89,13841,2537,18.3,932,20150730,20150903
1025,2015LASSIC,LASSIC,2015,no,Forest,USF,SRF,96.61,7391,1400,18.9,523,20150730,20150903
1027,2015LUMPKIN,LUMPKIN,2015,no,Forest,CDF,BTU,81.03,427,171,40.2,138,20150911,20150921
1029,2015NICKOWITZ,NICKOWITZ,2015,no,Forest,USF,SRF,100.00,3242,115,3.6,20,20150801,20150930
1032,2015PATTISON,"PATTISON ,CLARK",2015,no,Forest,USF,SHF,92.85,5509,1094,19.9,242,20150730,20151001
1033,2015PEAK_SHF,PEAK,2015,no,Forest,USF,SHF,81.46,2539,492,19.4,56,20150731,20150900
1034,2015PEAK_SRF,PEAK,2015,no,Forest,USF,SRF,100.00,5583,832,14.9,117,20150731,20151015
1035,2015PICKETT,PICKETT,2015,no,Forest,USF,SRF,85.32,4447,827,18.6,305,20150730,20150903
1036,2015PINE,PINE,2015,no,Forest,USF,SRF,97.98,719,20,2.8,8,20150730,20150800
1037,2015RAIL,RAIL,2015,no,Forest,USF,SHF,94.95,3503,846,24.2,510,20150730,20150900
1038,2015RIVER_CMPLX,RIVER COMPLEX,2015,no,Forest,USF,SHF,98.97,31620,4566,14.4,293,20150730,20151015
1040,2015ROUGH,ROUGH,2015,no,Forest,USF,SNF,92.93,59249,11573,19.5,2740,20150731,20151105
1042,2015SADDLE,SADDLE,2015,no,Forest,USF,SHF,68.43,654,199,30.4,162,20150609,20150624
1043,2015SHIELL,SHIELL,2015,no,Forest,USF,SHF,96.12,6223,1103,17.7,99,20150730,20150900
1044,2015SKY,SKY,2015,no,Forest,USF,SNF,100.00,202,73,36.4,67,20150618,20150621
1047,2015TENAYA,TENAYA,2015,no,Forest,NPS,YNP,0.00,165,43,25.9,37,20150907,20150921
1051,2015WILLOW,WILLOW,2015,no,Forest,USF,SNF,97.32,2356,668,28.4,262,20150725,20150812
1054,2016CEDAR,CEDAR,2016,no,Forest,USF,SQF,96.51,11818,6333,53.6,5367,20160816,20160930
1055,2016CLARK,CLARK,2016,no,Forest,USF,INF,100.00,1145,365,31.9,276,20160804,20160815
1058,2016GAP,GAP,2016,no,Forest,USF,KNF,63.50,13646,1562,11.4,431,20160829,20160917
1059,2016JACOBSON,JACOBSON,2016,no,Forest,USF,SQF,100.00,682,114,16.7,88,20161020,20160000
1063,2016PONY,PONY,2016,no,Forest,USF,KNF,100.00,1171,168,14.3,65,20160607,20160930
1068,2016SOUP_CMPLX,SOUP COMPLEX,2016,no,Forest,USF,MDF,100.00,1016,218,21.5,61,20160917,20161031
